# ordering=colwise,  basis=BASIS_HAT_HIER, number points=1657, (max)level(s): (7,8), domain=[0,1] x [0,6.2831853]
# x_i : coordinates; (l_i,i_i): multiindex coords; scalaridx_i: linearized multiindex coords
x_0	x_1	f(x)	l_0	i_0	scalaridx_0	l_1	i_1	scalaridx_1	
0.09375	5.6941367	0.00031853578	5	3	18	5	29	31	
0.09375	5.8904862	0.0015793072	5	3	18	4	15	16	
0.09375	6.0868358	0.00060281647	5	3	18	5	31	32	
0.09375	6.2831853	-3.0517578e-05	5	3	18	0	1	1	

0.1015625	0	0	7	13	71	0	0	0	
0.1015625	1.5707963	-0.00033129605	7	13	71	2	1	3	
0.1015625	3.1415927	2.8297677e-17	7	13	71	1	1	2	
0.1015625	4.712389	-0.00033129605	7	13	71	2	3	4	
0.1015625	6.2831853	-5.6595353e-17	7	13	71	0	1	1	

0.109375	0	-7.6293945e-06	6	7	36	0	0	0	
0.109375	0.39269908	0.00011923033	6	7	36	4	1	9	
0.109375	0.78539816	0.00020212498	6	7	36	3	1	5	
0.109375	1.5707963	-0.003163368	6	7	36	2	1	3	
0.109375	2.3561945	0.00020212498	6	7	36	3	3	6	
0.109375	2.7488936	0.00011923033	6	7	36	4	7	12	
0.109375	3.1415927	2.8297677e-17	6	7	36	1	1	2	
0.109375	3.5342917	0.00011923033	6	7	36	4	9	13	
0.109375	3.9269908	0.00020212498	6	7	36	3	5	7	
0.109375	4.712389	-0.003163368	6	7	36	2	3	4	
0.109375	5.4977871	0.00020212498	6	7	36	3	7	8	
0.109375	5.8904862	0.00011923033	6	7	36	4	15	16	
0.109375	6.2831853	-7.6293945e-06	6	7	36	0	1	1	

0.1171875	0	0	7	15	72	0	0	0	
0.1171875	1.5707963	-0.00057716688	7	15	72	2	1	3	
0.1171875	3.1415927	0	7	15	72	1	1	2	
0.1171875	4.712389	-0.00057716688	7	15	72	2	3	4	
0.1171875	6.2831853	0	7	15	72	0	1	1	

0.125	0	-0.0014648438	3	1	5	0	0	0	
0.125	0.049087385	0.00029073037	3	1	5	7	1	65	
0.125	0.09817477	0.0018643438	3	1	5	6	1	33	
0.125	0.14726216	0.00042830043	3	1	5	7	3	66	
0.125	0.19634954	0.0070711522	3	1	5	5	1	17	
0.125	0.24543693	0.00052913915	3	1	5	7	5	67	
0.125	0.29452431	0.0016885666	3	1	5	6	3	34	
0.125	0.3436117	0.00056544543	3	1	5	7	7	68	
0.125	0.39269908	0.020728195	3	1	5	4	1	9	
0.125	0.44178647	0.00045051128	3	1	5	7	9	69	
0.125	0.49087385	0.001173511	3	1	5	6	5	35	
0.125	0.53996124	0.00024936508	3	1	5	7	11	70	
0.125	0.58904862	0.0034123963	3	1	5	5	3	18	
0.125	0.68722339	0.00072480676	3	1	5	6	7	36	
0.125	0.78539816	-0.0001011441	3	1	5	3	1	5	
0.125	0.88357293	-3.741881e-05	3	1	5	6	9	37	
0.125	0.9817477	-0.0029233158	3	1	5	5	5	19	
0.125	1.0799225	-0.00052334268	3	1	5	6	11	38	
0.125	1.1780972	-0.020861604	3	1	5	4	3	10	
0.125	1.276272	-0.00079640921	3	1	5	6	13	39	
0.125	1.3744468	-0.0072475635	3	1	5	5	7	20	
0.125	1.4235342	-0.00027772	3	1	5	7	29	79	
0.125	1.4726216	-0.0011169543	3	1	5	6	15	40	
0.125	1.5217089	-0.0002804206	3	1	5	7	31	80	
0.125	1.5707963	-0.19963806	3	1	5	2	1	3	
0.125	1.6198837	-0.0002804206	3	1	5	7	33	81	
0.125	1.6689711	-0.0011169543	3	1	5	6	17	41	
0.125	1.7180585	-0.00027772	3	1	5	7	35	82	
0.125	1.7671459	-0.0072475635	3	1	5	5	9	21	
0.125	1.8653206	-0.00079640921	3	1	5	6	19	42	
0.125	1.9634954	-0.020861604	3	1	5	4	5	11	
0.125	2.0616702	-0.00052334268	3	1	5	6	21	43	
0.125	2.1598449	-0.0029233158	3	1	5	5	11	22	
0.125	2.2580197	-3.741881e-05	3	1	5	6	23	44	
0.125	2.3561945	-0.0001011441	3	1	5	3	3	6	
0.125	2.4543693	0.00072480676	3	1	5	6	25	45	
0.125	2.552544	0.0034123963	3	1	5	5	13	23	
0.125	2.6016314	0.00024936508	3	1	5	7	53	91	
0.125	2.6507188	0.001173511	3	1	5	6	27	46	
0.125	2.6998062	0.00045051128	3	1	5	7	55	92	
0.125	2.7488936	0.020728195	3	1	5	4	7	12	
0.125	2.797981	0.00056544543	3	1	5	7	57	93	
0.125	2.8470683	0.0016885666	3	1	5	6	29	47	
0.125	2.8961557	0.00052913915	3	1	5	7	59	94	
0.125	2.9452431	0.0070711522	3	1	5	5	15	24	
0.125	2.9943305	0.00042830043	3	1	5	7	61	95	
0.125	3.0434179	0.0018643438	3	1	5	6	31	48	
0.125	3.0925053	0.00029073037	3	1	5	7	63	96	
0.125	3.1415927	2.515349e-17	3	1	5	1	1	2	
0.125	3.19068	0.00029073037	3	1	5	7	65	97	
0.125	3.2397674	0.0018643438	3	1	5	6	33	49	
0.125	3.2888548	0.00042830043	3	1	5	7	67	98	
0.125	3.3379422	0.0070711522	3	1	5	5	17	25	
0.125	3.3870296	0.00052913915	3	1	5	7	69	99	
0.125	3.436117	0.0016885666	3	1	5	6	35	50	
0.125	3.4852044	0.00056544543	3	1	5	7	71	100	
0.125	3.5342917	0.020728195	3	1	5	4	9	13	
0.125	3.5833791	0.00045051128	3	1	5	7	73	101	
0.125	3.6324665	0.001173511	3	1	5	6	37	51	
0.125	3.6815539	0.00024936508	3	1	5	7	75	102	
0.125	3.7306413	0.0034123963	3	1	5	5	19	26	
0.125	3.828816	0.00072480676	3	1	5	6	39	52	
0.125	3.9269908	-0.0001011441	3	1	5	3	5	7	
0.125	4.0251656	-3.741881e-05	3	1	5	6	41	53	
0.125	4.1233404	-0.0029233158	3	1	5	5	21	27	
0.125	4.2215151	-0.00052334268	3	1	5	6	43	54	
0.125	4.3196899	-0.020861604	3	1	5	4	11	14	
0.125	4.4178647	-0.00079640921	3	1	5	6	45	55	
0.125	4.5160394	-0.0072475635	3	1	5	5	23	28	
0.125	4.5651268	-0.00027772	3	1	5	7	93	111	
0.125	4.6142142	-0.0011169543	3	1	5	6	47	56	
0.125	4.6633016	-0.0002804206	3	1	5	7	95	112	
0.125	4.712389	-0.19963806	3	1	5	2	3	4	
0.125	4.7614764	-0.0002804206	3	1	5	7	97	113	
0.125	4.8105638	-0.0011169543	3	1	5	6	49	57	
0.125	4.8596511	-0.00027772	3	1	5	7	99	114	
0.125	4.9087385	-0.0072475635	3	1	5	5	25	29	
0.125	5.0069133	-0.00079640921	3	1	5	6	51	58	
0.125	5.1050881	-0.020861604	3	1	5	4	13	15	
0.125	5.2032628	-0.00052334268	3	1	5	6	53	59	
0.125	5.3014376	-0.0029233158	3	1	5	5	27	30	
0.125	5.3996124	-3.741881e-05	3	1	5	6	55	60	
0.125	5.4977871	-0.0001011441	3	1	5	3	7	8	
0.125	5.5959619	0.00072480676	3	1	5	6	57	61	
0.125	5.6941367	0.0034123963	3	1	5	5	29	31	
0.125	5.7432241	0.00024936508	3	1	5	7	117	123	
0.125	5.7923115	0.001173511	3	1	5	6	59	62	
0.125	5.8413988	0.00045051128	3	1	5	7	119	124	
0.125	5.8904862	0.020728195	3	1	5	4	15	16	
0.125	5.9395736	0.00056544543	3	1	5	7	121	125	
0.125	5.988661	0.0016885666	3	1	5	6	61	63	
0.125	6.0377484	0.00052913915	3	1	5	7	123	126	
0.125	6.0868358	0.0070711522	3	1	5	5	31	32	
0.125	6.1359232	0.00042830043	3	1	5	7	125	127	
0.125	6.1850105	0.0018643438	3	1	5	6	63	64	
0.125	6.2340979	0.00029073037	3	1	5	7	127	128	
0.125	6.2831853	-0.0014648438	3	1	5	0	1	1	

0.1328125	0	0	7	17	73	0	0	0	
0.1328125	1.5707963	-0.00039939562	7	17	73	2	1	3	
0.1328125	3.1415927	0	7	17	73	1	1	2	
0.1328125	4.712389	-0.00039939562	7	17	73	2	3	4	
0.1328125	6.2831853	0	7	17	73	0	1	1	

0.140625	0	-7.6293945e-06	6	9	37	0	0	0	
0.140625	0.78539816	0.00012678092	6	9	37	3	1	5	
0.140625	1.5707963	-0.0025377609	6	9	37	2	1	3	
0.140625	2.3561945	0.00012678092	6	9	37	3	3	6	
0.140625	3.1415927	0	6	9	37	1	1	2	
0.140625	3.9269908	0.00012678092	6	9	37	3	5	7	
0.140625	4.712389	-0.0025377609	6	9	37	2	3	4	
0.140625	5.4977871	0.00012678092	6	9	37	3	7	8	
0.140625	6.2831853	-7.6293945e-06	6	9	37	0	1	1	

0.1484375	0	0	7	19	74	0	0	0	
0.1484375	1.5707963	-0.00022758827	7	19	74	2	1	3	
0.1484375	3.1415927	0	7	19	74	1	1	2	
0.1484375	4.712389	-0.00022758827	7	19	74	2	3	4	
0.1484375	6.2831853	0	7	19	74	0	1	1	

0.15625	0	-0.00015258789	5	5	19	0	0	0	
0.15625	0.39269908	0.00092433678	5	5	19	4	1	9	
0.15625	0.78539816	0.0006014137	5	5	19	3	1	5	
0.15625	1.1780972	-0.00038962095	5	5	19	4	3	10	
0.15625	1.5707963	-0.0090587323	5	5	19	2	1	3	
0.15625	1.9634954	-0.00038962095	5	5	19	4	5	11	
0.15625	2.3561945	0.0006014137	5	5	19	3	3	6	
0.15625	2.7488936	0.00092433678	5	5	19	4	7	12	
0.15625	3.1415927	0	5	5	19	1	1	2	
0.15625	3.5342917	0.00092433678	5	5	19	4	9	13	
0.15625	3.9269908	0.0006014137	5	5	19	3	5	7	
0.15625	4.3196899	-0.00038962095	5	5	19	4	11	14	
0.15625	4.712389	-0.0090587323	5	5	19	2	3	4	
0.15625	5.1050881	-0.00038962095	5	5	19	4	13	15	
0.15625	5.4977871	0.0006014137	5	5	19	3	7	8	
0.15625	5.8904862	0.00092433678	5	5	19	4	15	16	
0.15625	6.2831853	-0.00015258789	5	5	19	0	1	1	

0.171875	0	-0.00012207031	6	11	38	0	0	0	
0.171875	1.5707963	-0.00098890237	6	11	38	2	1	3	
0.171875	3.1415927	0	6	11	38	1	1	2	
0.171875	4.712389	-0.00098890237	6	11	38	2	3	4	
0.171875	6.2831853	-0.00012207031	6	11	38	0	1	1	

0.1875	0	-0.00085449219	4	3	10	0	0	0	
0.1875	0.09817477	0.00047639223	4	3	10	6	1	33	
0.1875	0.19634954	0.00085044541	4	3	10	5	1	17	
0.1875	0.29452431	0.00035583697	4	3	10	6	3	34	
0.1875	0.39269908	0.0030185242	4	3	10	4	1	9	
0.1875	0.49087385	0.00013394469	4	3	10	6	5	35	
0.1875	0.58904862	0.00055327779	4	3	10	5	3	18	
0.1875	0.78539816	5.6967804e-05	4	3	10	3	1	5	
0.1875	0.9817477	-0.00010641811	4	3	10	5	5	19	
0.1875	1.1780972	-0.0029506727	4	3	10	4	3	10	
0.1875	1.3744468	-0.00066748273	4	3	10	5	7	20	
0.1875	1.4726216	-0.0002913671	4	3	10	6	15	40	
0.1875	1.5707963	-0.028581197	4	3	10	2	1	3	
0.1875	1.6689711	-0.0002913671	4	3	10	6	17	41	
0.1875	1.7671459	-0.00066748273	4	3	10	5	9	21	
0.1875	1.9634954	-0.0029506727	4	3	10	4	5	11	
0.1875	2.1598449	-0.00010641811	4	3	10	5	11	22	
0.1875	2.3561945	5.6967804e-05	4	3	10	3	3	6	
0.1875	2.552544	0.00055327779	4	3	10	5	13	23	
0.1875	2.6507188	0.00013394469	4	3	10	6	27	46	
0.1875	2.7488936	0.0030185242	4	3	10	4	7	12	
0.1875	2.8470683	0.00035583697	4	3	10	6	29	47	
0.1875	2.9452431	0.00085044541	4	3	10	5	15	24	
0.1875	3.0434179	0.00047639223	4	3	10	6	31	48	
0.1875	3.1415927	0	4	3	10	1	1	2	
0.1875	3.2397674	0.00047639223	4	3	10	6	33	49	
0.1875	3.3379422	0.00085044541	4	3	10	5	17	25	
0.1875	3.436117	0.00035583697	4	3	10	6	35	50	
0.1875	3.5342917	0.0030185242	4	3	10	4	9	13	
0.1875	3.6324665	0.00013394469	4	3	10	6	37	51	
0.1875	3.7306413	0.00055327779	4	3	10	5	19	26	
0.1875	3.9269908	5.6967804e-05	4	3	10	3	5	7	
0.1875	4.1233404	-0.00010641811	4	3	10	5	21	27	
0.1875	4.3196899	-0.0029506727	4	3	10	4	11	14	
0.1875	4.5160394	-0.00066748273	4	3	10	5	23	28	
0.1875	4.6142142	-0.0002913671	4	3	10	6	47	56	
0.1875	4.712389	-0.028581197	4	3	10	2	3	4	
0.1875	4.8105638	-0.0002913671	4	3	10	6	49	57	
0.1875	4.9087385	-0.00066748273	4	3	10	5	25	29	
0.1875	5.1050881	-0.0029506727	4	3	10	4	13	15	
0.1875	5.3014376	-0.00010641811	4	3	10	5	27	30	
0.1875	5.4977871	5.6967804e-05	4	3	10	3	7	8	
0.1875	5.6941367	0.00055327779	4	3	10	5	29	31	
0.1875	5.7923115	0.00013394469	4	3	10	6	59	62	
0.1875	5.8904862	0.0030185242	4	3	10	4	15	16	
0.1875	5.988661	0.00035583697	4	3	10	6	61	63	
0.1875	6.0868358	0.00085044541	4	3	10	5	31	32	
0.1875	6.1850105	0.00047639223	4	3	10	6	63	64	
0.1875	6.2831853	-0.00085449219	4	3	10	0	1	1	

0.203125	0	0	6	13	39	0	0	0	
0.203125	1.5707963	-0.00075795416	6	13	39	2	1	3	
0.203125	3.1415927	0	6	13	39	1	1	2	
0.203125	4.712389	-0.00075795416	6	13	39	2	3	4	
0.203125	6.2831853	0	6	13	39	0	1	1	

0.21875	0	-9.1552734e-05	5	7	20	0	0	0	
0.21875	0.39269908	0.00038656545	5	7	20	4	1	9	
0.21875	0.78539816	0.00038742111	5	7	20	3	1	5	
0.21875	1.1780972	-0.00023386944	5	7	20	4	3	10	
0.21875	1.5707963	-0.0053756441	5	7	20	2	1	3	
0.21875	1.9634954	-0.00023386944	5	7	20	4	5	11	
0.21875	2.3561945	0.00038742111	5	7	20	3	3	6	
0.21875	2.7488936	0.00038656545	5	7	20	4	7	12	
0.21875	3.1415927	0	5	7	20	1	1	2	
0.21875	3.5342917	0.00038656545	5	7	20	4	9	13	
0.21875	3.9269908	0.00038742111	5	7	20	3	5	7	
0.21875	4.3196899	-0.00023386944	5	7	20	4	11	14	
0.21875	4.712389	-0.0053756441	5	7	20	2	3	4	
0.21875	5.1050881	-0.00023386944	5	7	20	4	13	15	
0.21875	5.4977871	0.00038742111	5	7	20	3	7	8	
0.21875	5.8904862	0.00038656545	5	7	20	4	15	16	
0.21875	6.2831853	-9.1552734e-05	5	7	20	0	1	1	

0.234375	0	0	6	15	40	0	0	0	
0.234375	1.5707963	-0.00055414308	6	15	40	2	1	3	
0.234375	3.1415927	0	6	15	40	1	1	2	
0.234375	4.712389	-0.00055414308	6	15	40	2	3	4	
0.234375	6.2831853	0	6	15	40	0	1	1	

0.25	0	-0.02734375	2	1	3	0	0	0	
0.25	0.049087385	0.00093861994	2	1	3	7	1	65	
0.25	0.09817477	0.0034606824	2	1	3	6	1	33	
0.25	0.14726216	0.00084137799	2	1	3	7	3	66	
0.25	0.19634954	0.013289939	2	1	3	5	1	17	
0.25	0.24543693	0.00078811631	2	1	3	7	5	67	
0.25	0.29452431	0.0030677245	2	1	3	6	3	34	
0.25	0.3436117	0.0005823352	2	1	3	7	7	68	
0.25	0.39269908	0.038718541	2	1	3	4	1	9	
0.25	0.44178647	0.00047608417	2	1	3	7	9	69	
0.25	0.49087385	0.0022936204	2	1	3	6	5	35	
0.25	0.53996124	0.00040101301	2	1	3	7	11	70	
0.25	0.58904862	0.0054278292	2	1	3	5	3	18	
0.25	0.68722339	0.00097914041	2	1	3	6	7	36	
0.25	0.78539816	3.9415844e-05	2	1	3	3	1	5	
0.25	0.88357293	-0.00037713921	2	1	3	6	9	37	
0.25	0.9817477	-0.0055436458	2	1	3	5	5	19	
0.25	1.0308351	-0.000425117	2	1	3	7	21	75	
0.25	1.0799225	-0.0013218714	2	1	3	6	11	38	
0.25	1.1290099	-0.00030428213	2	1	3	7	23	76	
0.25	1.1780972	-0.038792637	2	1	3	4	3	10	
0.25	1.2271846	-0.00054804858	2	1	3	7	25	77	
0.25	1.276272	-0.0023197246	2	1	3	6	13	39	
0.25	1.3253594	-0.00051116086	2	1	3	7	27	78	
0.25	1.3744468	-0.013133839	2	1	3	5	7	20	
0.25	1.4235342	-0.00070941745	2	1	3	7	29	79	
0.25	1.4726216	-0.0028531863	2	1	3	6	15	40	
0.25	1.5217089	-0.00071631597	2	1	3	7	31	80	
0.25	1.5707963	-0.3737588	2	1	3	2	1	3	
0.25	1.6198837	-0.00071631597	2	1	3	7	33	81	
0.25	1.6689711	-0.0028531863	2	1	3	6	17	41	
0.25	1.7180585	-0.00070941745	2	1	3	7	35	82	
0.25	1.7671459	-0.013133839	2	1	3	5	9	21	
0.25	1.8162333	-0.00051116086	2	1	3	7	37	83	
0.25	1.8653206	-0.0023197246	2	1	3	6	19	42	
0.25	1.914408	-0.00054804858	2	1	3	7	39	84	
0.25	1.9634954	-0.038792637	2	1	3	4	5	11	
0.25	2.0125828	-0.00030428213	2	1	3	7	41	85	
0.25	2.0616702	-0.0013218714	2	1	3	6	21	43	
0.25	2.1107576	-0.000425117	2	1	3	7	43	86	
0.25	2.1598449	-0.0055436458	2	1	3	5	11	22	
0.25	2.2580197	-0.00037713921	2	1	3	6	23	44	
0.25	2.3561945	3.9415844e-05	2	1	3	3	3	6	
0.25	2.4543693	0.00097914041	2	1	3	6	25	45	
0.25	2.552544	0.0054278292	2	1	3	5	13	23	
0.25	2.6016314	0.00040101301	2	1	3	7	53	91	
0.25	2.6507188	0.0022936204	2	1	3	6	27	46	
0.25	2.6998062	0.00047608417	2	1	3	7	55	92	
0.25	2.7488936	0.038718541	2	1	3	4	7	12	
0.25	2.797981	0.0005823352	2	1	3	7	57	93	
0.25	2.8470683	0.0030677245	2	1	3	6	29	47	
0.25	2.8961557	0.00078811631	2	1	3	7	59	94	
0.25	2.9452431	0.013289939	2	1	3	5	15	24	
0.25	2.9943305	0.00084137799	2	1	3	7	61	95	
0.25	3.0434179	0.0034606824	2	1	3	6	31	48	
0.25	3.0925053	0.00093861994	2	1	3	7	63	96	
0.25	3.1415927	5.5511151e-17	2	1	3	1	1	2	
0.25	3.19068	0.00093861994	2	1	3	7	65	97	
0.25	3.2397674	0.0034606824	2	1	3	6	33	49	
0.25	3.2888548	0.00084137799	2	1	3	7	67	98	
0.25	3.3379422	0.013289939	2	1	3	5	17	25	
0.25	3.3870296	0.00078811631	2	1	3	7	69	99	
0.25	3.436117	0.0030677245	2	1	3	6	35	50	
0.25	3.4852044	0.0005823352	2	1	3	7	71	100	
0.25	3.5342917	0.038718541	2	1	3	4	9	13	
0.25	3.5833791	0.00047608417	2	1	3	7	73	101	
0.25	3.6324665	0.0022936204	2	1	3	6	37	51	
0.25	3.6815539	0.00040101301	2	1	3	7	75	102	
0.25	3.7306413	0.0054278292	2	1	3	5	19	26	
0.25	3.828816	0.00097914041	2	1	3	6	39	52	
0.25	3.9269908	3.9415844e-05	2	1	3	3	5	7	
0.25	4.0251656	-0.00037713921	2	1	3	6	41	53	
0.25	4.1233404	-0.0055436458	2	1	3	5	21	27	
0.25	4.1724277	-0.000425117	2	1	3	7	85	107	
0.25	4.2215151	-0.0013218714	2	1	3	6	43	54	
0.25	4.2706025	-0.00030428213	2	1	3	7	87	108	
0.25	4.3196899	-0.038792637	2	1	3	4	11	14	
0.25	4.3687773	-0.00054804858	2	1	3	7	89	109	
0.25	4.4178647	-0.0023197246	2	1	3	6	45	55	
0.25	4.4669521	-0.00051116086	2	1	3	7	91	110	
0.25	4.5160394	-0.013133839	2	1	3	5	23	28	
0.25	4.5651268	-0.00070941745	2	1	3	7	93	111	
0.25	4.6142142	-0.0028531863	2	1	3	6	47	56	
0.25	4.6633016	-0.00071631597	2	1	3	7	95	112	
0.25	4.712389	-0.3737588	2	1	3	2	3	4	
0.25	4.7614764	-0.00071631597	2	1	3	7	97	113	
0.25	4.8105638	-0.0028531863	2	1	3	6	49	57	
0.25	4.8596511	-0.00070941745	2	1	3	7	99	114	
0.25	4.9087385	-0.013133839	2	1	3	5	25	29	
0.25	4.9578259	-0.00051116086	2	1	3	7	101	115	
0.25	5.0069133	-0.0023197246	2	1	3	6	51	58	
0.25	5.0560007	-0.00054804858	2	1	3	7	103	116	
0.25	5.1050881	-0.038792637	2	1	3	4	13	15	
0.25	5.1541754	-0.00030428213	2	1	3	7	105	117	
0.25	5.2032628	-0.0013218714	2	1	3	6	53	59	
0.25	5.2523502	-0.000425117	2	1	3	7	107	118	
0.25	5.3014376	-0.0055436458	2	1	3	5	27	30	
0.25	5.3996124	-0.00037713921	2	1	3	6	55	60	
0.25	5.4977871	3.9415844e-05	2	1	3	3	7	8	
0.25	5.5959619	0.00097914041	2	1	3	6	57	61	
0.25	5.6941367	0.0054278292	2	1	3	5	29	31	
0.25	5.7432241	0.00040101301	2	1	3	7	117	123	
0.25	5.7923115	0.0022936204	2	1	3	6	59	62	
0.25	5.8413988	0.00047608417	2	1	3	7	119	124	
0.25	5.8904862	0.038718541	2	1	3	4	15	16	
0.25	5.9395736	0.0005823352	2	1	3	7	121	125	
0.25	5.988661	0.0030677245	2	1	3	6	61	63	
0.25	6.0377484	0.00078811631	2	1	3	7	123	126	
0.25	6.0868358	0.013289939	2	1	3	5	31	32	
0.25	6.1359232	0.00084137799	2	1	3	7	125	127	
0.25	6.1850105	0.0034606824	2	1	3	6	63	64	
0.25	6.2340979	0.00093861994	2	1	3	7	127	128	
0.25	6.2831853	-0.02734375	2	1	3	0	1	1	

0.265625	0	0	6	17	41	0	0	0	
0.265625	1.5707963	-0.0005967979	6	17	41	2	1	3	
0.265625	3.1415927	0	6	17	41	1	1	2	
0.265625	4.712389	-0.0005967979	6	17	41	2	3	4	
0.265625	6.2831853	0	6	17	41	0	1	1	

0.28125	0	-0.0002746582	5	9	21	0	0	0	
0.28125	0.39269908	7.6350546e-05	5	9	21	4	1	9	
0.28125	0.78539816	0.00019970982	5	9	21	3	1	5	
0.28125	1.5707963	-0.0032330415	5	9	21	2	1	3	
0.28125	2.3561945	0.00019970982	5	9	21	3	3	6	
0.28125	2.7488936	7.6350546e-05	5	9	21	4	7	12	
0.28125	3.1415927	0	5	9	21	1	1	2	
0.28125	3.5342917	7.6350546e-05	5	9	21	4	9	13	
0.28125	3.9269908	0.00019970982	5	9	21	3	5	7	
0.28125	4.712389	-0.0032330415	5	9	21	2	3	4	
0.28125	5.4977871	0.00019970982	5	9	21	3	7	8	
0.28125	5.8904862	7.6350546e-05	5	9	21	4	15	16	
0.28125	6.2831853	-0.0002746582	5	9	21	0	1	1	

0.296875	0	-0.00012207031	6	19	42	0	0	0	
0.296875	1.5707963	-0.0003797646	6	19	42	2	1	3	
0.296875	3.1415927	0	6	19	42	1	1	2	
0.296875	4.712389	-0.0003797646	6	19	42	2	3	4	
0.296875	6.2831853	-0.00012207031	6	19	42	0	1	1	

0.3125	0	-0.0023193359	4	5	11	0	0	0	
0.3125	0.19634954	0.00025006633	4	5	11	5	1	17	
0.3125	0.39269908	0.0011373408	4	5	11	4	1	9	
0.3125	0.58904862	0.00010959526	4	5	11	5	3	18	
0.3125	0.78539816	0.00011826697	4	5	11	3	1	5	
0.3125	1.1780972	-0.00072886925	4	5	11	4	3	10	
0.3125	1.5707963	-0.010484332	4	5	11	2	1	3	
0.3125	1.9634954	-0.00072886925	4	5	11	4	5	11	
0.3125	2.3561945	0.00011826697	4	5	11	3	3	6	
0.3125	2.552544	0.00010959526	4	5	11	5	13	23	
0.3125	2.7488936	0.0011373408	4	5	11	4	7	12	
0.3125	2.9452431	0.00025006633	4	5	11	5	15	24	
0.3125	3.1415927	2.6888214e-17	4	5	11	1	1	2	
0.3125	3.3379422	0.00025006633	4	5	11	5	17	25	
0.3125	3.5342917	0.0011373408	4	5	11	4	9	13	
0.3125	3.7306413	0.00010959526	4	5	11	5	19	26	
0.3125	3.9269908	0.00011826697	4	5	11	3	5	7	
0.3125	4.3196899	-0.00072886925	4	5	11	4	11	14	
0.3125	4.712389	-0.010484332	4	5	11	2	3	4	
0.3125	5.1050881	-0.00072886925	4	5	11	4	13	15	
0.3125	5.4977871	0.00011826697	4	5	11	3	7	8	
0.3125	5.6941367	0.00010959526	4	5	11	5	29	31	
0.3125	5.8904862	0.0011373408	4	5	11	4	15	16	
0.3125	6.0868358	0.00025006633	4	5	11	5	31	32	
0.3125	6.2831853	-0.0023193359	4	5	11	0	1	1	

0.328125	0	0	6	21	43	0	0	0	
0.328125	1.5707963	-0.0001642124	6	21	43	2	1	3	
0.328125	3.1415927	0	6	21	43	1	1	2	
0.328125	4.712389	-0.0001642124	6	21	43	2	3	4	
0.328125	6.2831853	0	6	21	43	0	1	1	

0.34375	0	-0.0007019043	5	11	22	0	0	0	
0.34375	0.39269908	6.2199459e-05	5	11	22	4	1	9	
0.34375	0.78539816	0.00021582755	5	11	22	3	1	5	
0.34375	1.5707963	-0.0020546451	5	11	22	2	1	3	
0.34375	2.3561945	0.00021582755	5	11	22	3	3	6	
0.34375	2.7488936	6.2199459e-05	5	11	22	4	7	12	
0.34375	3.1415927	2.6888214e-17	5	11	22	1	1	2	
0.34375	3.5342917	6.2199459e-05	5	11	22	4	9	13	
0.34375	3.9269908	0.00021582755	5	11	22	3	5	7	
0.34375	4.712389	-0.0020546451	5	11	22	2	3	4	
0.34375	5.4977871	0.00021582755	5	11	22	3	7	8	
0.34375	5.8904862	6.2199459e-05	5	11	22	4	15	16	
0.34375	6.2831853	-0.0007019043	5	11	22	0	1	1	

0.359375	0	-0.00021362305	6	23	44	0	0	0	
0.359375	1.5707963	-8.8737369e-05	6	23	44	2	1	3	
0.359375	3.1415927	2.6020852e-17	6	23	44	1	1	2	
0.359375	4.712389	-8.8737369e-05	6	23	44	2	3	4	
0.359375	6.2831853	-0.00021362305	6	23	44	0	1	1	

0.375	0	-0.013183594	3	3	6	0	0	0	
0.375	0.09817477	0.00023305636	3	3	6	6	1	33	
0.375	0.19634954	0.00099885161	3	3	6	5	1	17	
0.375	0.29452431	7.0383242e-05	3	3	6	6	3	34	
0.375	0.39269908	0.0029339275	3	3	6	4	1	9	
0.375	0.49087385	0.00036650994	3	3	6	6	5	35	
0.375	0.58904862	0.00034387328	3	3	6	5	3	18	
0.375	0.78539816	-5.1963316e-05	3	3	6	3	1	5	
0.375	0.9817477	-0.00042393129	3	3	6	5	5	19	
0.375	1.0799225	-0.0001909776	3	3	6	6	11	38	
0.375	1.1780972	-0.0025352447	3	3	6	4	3	10	
0.375	1.276272	-0.00032888182	3	3	6	6	13	39	
0.375	1.3744468	-0.00096087109	3	3	6	5	7	20	
0.375	1.4726216	-0.00027923858	3	3	6	6	15	40	
0.375	1.5707963	-0.027114686	3	3	6	2	1	3	
0.375	1.6689711	-0.00027923858	3	3	6	6	17	41	
0.375	1.7671459	-0.00096087109	3	3	6	5	9	21	
0.375	1.8653206	-0.00032888182	3	3	6	6	19	42	
0.375	1.9634954	-0.0025352447	3	3	6	4	5	11	
0.375	2.0616702	-0.0001909776	3	3	6	6	21	43	
0.375	2.1598449	-0.00042393129	3	3	6	5	11	22	
0.375	2.3561945	-5.1963316e-05	3	3	6	3	3	6	
0.375	2.552544	0.00034387328	3	3	6	5	13	23	
0.375	2.6507188	0.00036650994	3	3	6	6	27	46	
0.375	2.7488936	0.0029339275	3	3	6	4	7	12	
0.375	2.8470683	7.0383242e-05	3	3	6	6	29	47	
0.375	2.9452431	0.00099885161	3	3	6	5	15	24	
0.375	3.0434179	0.00023305636	3	3	6	6	31	48	
0.375	3.1415927	-2.7755576e-17	3	3	6	1	1	2	
